Date,News,Score,Binary Score
7/28/2019 16:04,"Grameenphone (GP), the country's largest mobile phone operator, has protested the telecom regulator's decision to withhold issuing any kind of approvals, including NOCs (no-objection certificate), to the operator.

The GP requires such approvals for its regular operations.",2,0
8/17/2019 11:02,"Top ten listed companies accounted for 45 per cent of the Dhaka Stock Exchange's (DSE) total market capitalisation as of June, this year thanks to strong performance.

Grameenphone (GP), the lone listed mobile phone company, grabbed 14.33 per cent market-cap alone of the prime bourse.

GP was followed by British American Tobacco Company and Square Pharmaceuticals, capturing 7.17 per cent and 6.07 respectively of the DSE's total market-cap as of June.",4,1
8/19/2019 11:31,"The earnings per share (EPS) of most of the multinational companies (MNCs) listed with the country's capital market increased in the first half (H1) of this year compared to the same period in the previous year.

Market analysts said the multinational companies have been doing well due to their strong fundamentals, brand value, well management and quality of products which helped them earn more.The EPS of Reckitt Benckiser, Marico, LafargeHolcim, Berger Paints, GlaxoSmithKline, Singer, Line BD and Grameenphone rose between 11 per cent and 92 per cent. ",5,1
8/23/2019 17:07,"Led by network operator GrameenPhone, taxes paid by top 10 corporate bodies grew by 18 per cent to Tk 58.43 billion during the fiscal year, 2018-19.

The country's largest telecom company alone paid Tk 24.06 billion accounting for more than two-fifths of the combined corporate tax the Large Taxpayers Unit (LTU) collected from corporate entities.",4,1
8/29/2019 14:10,"The telecom regulator has started the process of scrapping the licences of the country's two biggest telecom operators -- Grameenphone and Robi -- allegedly for not paying dues to the national exchequer.

The Bangladesh Telecommunication Regulatory Commission (BTRC) will serve showcause notices on the two operators to explain as to why their licences would not be revoked, an official said.",1,0
9/1/2019 16:24,"Prime Minister Sheikh Hasina on Sunday handed over the prestigious National Export Trophy to 66 companies in recognition of their extraordinary performances in the country’s export earnings.

She distributed the trophies under 28 categories at a ceremony jointly organised by the Commerce Ministry and the Export Promotion Bureau (EPB) at Bangabandhu International Conference Centre in Dhaka. The gold winning companies are Zaber and Zobaer Fabrics Ltd, Refat Garments Ltd, Square Fashions Ltd, Badsha Textile, Envoy Textile Ltd, Noman Teri Towel Ltd, Sea Mark BD Ltd, Akij Jute Mills Ltd, SAF Industries Ltd, Picard Bangladesh Ltd, Bay Footwear Ltd, Mansur General Trading Company, Pran Agro Ltd, Rajdhani Enterprise, Karupanna Rangpur Ltd, Bengal Plastic Ltd, Shinepukur Ceramics Ltd, Uniglory Cycle Industries Ltd, Energypac Engineering Ltd, Marine Safety System Ltd, Square Pharmaceuticals Ltd, Service Engine Ltd, Universal Jeans Ltd, Fardin Accessories Limited, Moon Trims Ltd, Orchid Trading Corporation, Mir Telecom Ltd, and Monno Ceramic Industries Ltd.",4,1
9/2/2019 10:11,"Prime Minister Sheikh Hasina on Sunday said the government has taken steps to bring down the interest rate of bank loan to a single digit in all banks, noting that higher interest rate naturally creates loan defaulters. Talking about the government's directive to bring the bank loan interest rate to single digit, Hasina said some banks are already obeying the directive while some are yet to follow suit.",3,1
9/6/2019 13:00,"The telecom regulator has served notices on Grameenphone and Robi, asking them to explain why their licences will not be revoked for failure to pay up ""dues"" found in audit despite reminders, reports bdnews24.com.

The Bangladesh Telecommunication Regulatory Commission or BTRC served the notices on Thursday and gave the country's two leading mobile telecom operators 30 days to respond.",2,0
9/8/2019 11:27,"The key index of the major bourse slumped below the ‘psychological’ threshold of 5,000-mark again on Wednesday as investors continued to dump their holdings to escape further loss.

DSEX, the prime index of the Dhaka Stock Exchange, lost 20.68 points or 0.41 per cent to settle 4,986, which is the six weeks low. DSEX also plunged below 5,000-mark on July 22 this year.

Market analysts said lack of investors’ confidence, telecom regulator’s strict stance towards Grameenphone (GP), soaring non-performing loans coupled with falling foreign portfolio investment triggered further fall of index.",1,0
9/9/2019 11:04,"According to market analysts, a lack of investor confidence, the telecom regulator's wrangling with Grameenphone (GP), soaring non-performing loans and falling portfolio investment were among the factors behind the latest erosion in stock prices.


 
The growing concern stemming from a row between the telecom regulator and the GP over claims of unpaid dues prompted investors to sell off shares in the mobile phone operator, said a leading broker.

GP, the largest listed company in terms of market capitalisation, wiped out 5.29 per cent during the week to close at Tk 295.50 each on Thursday.

Its share price plunged more than 30 per cent in the past five months after the Bangladesh Telecommunication Regulatory Commission (BTRC) declared GP to be a significant market power.",1,0
9/18/2019 15:47,"Stocks ended lower on Tuesday, a day after the finance minister holding a marathon meeting with the capital market stakeholders to revive the investors’ confidence.  Market analysts said lack of investors’ confidence, telecom regulator’s strict stance towards GP coupled banking scam news continued to hunt investors’ sentiment.",2,0
9/20/2019 11:44,"tocks witnessed upward trend in early hour of trading on Thursday riding on Grameenphone shares.

The government and top mobile phone operators have reached a consensus over settling the long disputed audit claims amicably which made investors optimistic, brokers said.",5,1
9/23/2019 11:29,"Stocks witnessed an upward trend in early hour of trading on Sunday as investors showed their appetite on large-cap shares.

Grameenphone led the rising index rise, followed by Square Pharma, Beximco Pharma, Delta Brac Hosuing, and MJ BD.",5,1
9/23/2019 21:36,Use of ADR in resolving corporate financial dispute. The disagreement turned nasty lately as both sides stuck to their guns. The Bangladesh Telecommunication Regulatory Commission (BTRC) imposed a number of restrictions on both the operators and served show-cause notice on them seeking to know why their licences would not be revoked for non-payment of dues. Since the dispute between the two telecom giants and the BTRC over audit claims amounting to more than Tk. 134 billion has started showing some negative impact on the economy. ,2,0
9/24/2019 11:41,"Stocks rebounded strongly on Sunday as all three indices soared by more than 1.0 per cent each, powered by investors’ buying spree on large-cap stocks.

Stockbrokers said the market registered a sharp gain, snapping a recent bearish spell, driven by rally in telecommunication sector as the sector’s heavyweight Grameenphone’s share rose 7.52 per cent.

The market started on a flying note and remained vibrant throughout the session amid strong buying pressure from the investors.",4,1
9/25/2019 15:02,"Large companies that are producing backward linkage products are facing difficulties in obtaining business identity. Some companies, especially from the pharmaceuticals sector, have raised the complaints after the field-level Vat offices declined to issue central registration in their favour. Square Pharmaceuticals also urged the revenue board to issue a central Bin for its different units that are manufacturing packaging materials, bottles as backward linkage for drugs.

As per the registration rules, the businesses are allowed to obtain central Bin for identical and similar categories of products. As per the rules, issued last month, the Vat offices will not be able to issue central Bin for all products of a company despite maintenance of a central account.",2,0
9/29/2019 11:27,"An analyst said large-cap stocks like Grameenphone (GP), Bank Asia, United Power, Bangladesh Submarine Cable Company contributed the market to close higher. GP, which is the largest company by capital, gained 1.21 per cent, contributing more than nine points of the index’s rise alone on Thursday, he estimated.",4,1
9/30/2019 10:38,"Ten most traded companies accounted for one-fourth transactions on the prime bourse in the outgoing week, with the Grameenphone (GP) generating the highest turnover. Market analysts said investors showed their appetite on heavyweight GP shares throughout the week amid positive news surrounding the top telecom company.",5,1
9/30/2019 10:40,"Stocks rebound riding on GP. A leading broker said bargain hunters showed their appetite on selective large-cap shares, particularly on heavyweight GP, amid positive news surrounding the GP.",5,1
